property_id,source_id,source_region,feature_category,building,centroid_lat,centroid_lon,area_sq_m,area_sq_ft,area_sq_yd,perimeter_m,bbox
PROP-KOK-000118,way/356203445,kokapet,property_candidate,yes,17.38917335,78.33530799,107.73,1159.56,128.84,44.65,"{'min_lon': 78.3352352, 'min_lat': 17.3891263, 'max_lon': 78.3353699, 'max_lat': 17.3892233}"
PROP-KOK-000119,way/356203448,kokapet,property_candidate,yes,17.38899215,78.33398252,91.88,989.01,109.89,40.68,"{'min_lon': 78.3339192, 'min_lat': 17.3889513, 'max_lon': 78.3340398, 'max_lat': 17.3890348}"
PROP-KOK-000120,way/356203450,kokapet,property_candidate,yes,17.38918678,78.33401692,91.82,988.31,109.81,40.66,"{'min_lon': 78.3339536, 'min_lat': 17.3891459, 'max_lon': 78.3340741, 'max_lat': 17.3892294}"
PROP-KOK-000121,way/356203453,kokapet,property_candidate,yes,17.38851758,78.33365561,95.85,1031.77,114.64,44.53,"{'min_lon': 78.3336149, 'min_lat': 17.3884552, 'max_lon': 78.3336994, 'max_lat': 17.3885935}"
PROP-KOK-000122,way/356203456,kokapet,property_candidate,yes,17.38870589,78.33347852,128.26,1380.6,153.4,49.99,"{'min_lon': 78.3334245, 'min_lat': 17.3886465, 'max_lon': 78.3335433, 'max_lat': 17.3887733}"
PROP-KOK-000123,way/356203460,kokapet,property_candidate,yes,17.38909051,78.33483098,106.72,1148.7,127.63,44.57,"{'min_lon': 78.3347589, 'min_lat': 17.3890453, 'max_lon': 78.3348918, 'max_lat': 17.3891392}"
PROP-KOK-000124,way/356203467,kokapet,property_candidate,yes,17.38947525,78.33447512,165.34,1779.68,197.74,55.14,"{'min_lon': 78.3344013, 'min_lat': 17.3894077, 'max_lon': 78.3345411, 'max_lat': 17.3895489}"
PROP-KOK-000125,way/356229363,kokapet,property_candidate,yes,17.3858232,78.3357007,39.43,424.45,47.16,25.34,"{'min_lon': 78.335668, 'min_lat': 17.3857862, 'max_lon': 78.3357334, 'max_lat': 17.3858602}"
PROP-KOK-000126,way/356229391,kokapet,property_candidate,yes,17.38947403,78.33245761,288.03,3100.31,344.48,70.86,"{'min_lon': 78.3323378, 'min_lat': 17.3893903, 'max_lon': 78.3325774, 'max_lat': 17.3895578}"
PROP-KOK-000127,way/356229455,kokapet,property_candidate,yes,17.38985184,78.33325852,391.7,4216.18,468.46,79.17,"{'min_lon': 78.3331394, 'min_lat': 17.3897396, 'max_lon': 78.3333776, 'max_lat': 17.3899641}"
PROP-KOK-000128,way/356229467,kokapet,property_candidate,yes,17.38960605,78.33249907,225.93,2431.84,270.2,64.28,"{'min_lon': 78.3323864, 'min_lat': 17.3895307, 'max_lon': 78.3326117, 'max_lat': 17.3896814}"
PROP-KOK-000129,way/356229515,kokapet,property_candidate,yes,17.38865408,78.33392889,142.15,1530.08,170.01,47.71,"{'min_lon': 78.3338623, 'min_lat': 17.3885926, 'max_lon': 78.3339955, 'max_lat': 17.3887156}"
PROP-KOK-000130,way/356229539,kokapet,property_candidate,yes,17.38839873,78.33452305,35.82,385.51,42.83,23.98,"{'min_lon': 78.334483, 'min_lat': 17.3883608, 'max_lon': 78.3345631, 'max_lat': 17.3884367}"
PROP-KOK-000131,way/356229731,kokapet,property_candidate,yes,17.38973645,78.33253355,245.45,2642.05,293.56,66.4,"{'min_lon': 78.3324179, 'min_lat': 17.3896553, 'max_lon': 78.3326492, 'max_lat': 17.3898176}"
PROP-KOK-000132,way/356229744,kokapet,property_candidate,yes,17.38603765,78.3361159,20.78,223.63,24.85,18.29,"{'min_lon': 78.3360887, 'min_lat': 17.386014, 'max_lon': 78.3361431, 'max_lat': 17.3860613}"
PROP-KOK-000133,way/356229771,kokapet,property_candidate,yes,17.3893026,78.33302092,245.81,2645.87,293.99,66.81,"{'min_lon': 78.3329046, 'min_lat': 17.3892255, 'max_lon': 78.3331372, 'max_lat': 17.3893797}"
PROP-KOK-000134,way/356229953,kokapet,property_candidate,yes,17.38627935,78.33517357,46.35,498.91,55.43,27.91,"{'min_lon': 78.3351278, 'min_lat': 17.3862449, 'max_lon': 78.3352193, 'max_lat': 17.3863138}"
PROP-KOK-000135,way/356229986,kokapet,property_candidate,yes,17.3898616,78.33257863,211.19,2273.18,252.58,61.55,"{'min_lon': 78.3324717, 'min_lat': 17.3897874, 'max_lon': 78.3326856, 'max_lat': 17.3899358}"
PROP-KOK-000136,way/356230057,kokapet,property_candidate,yes,17.3859765,78.33641305,323.0,3476.74,386.3,72.93,"{'min_lon': 78.3363146, 'min_lat': 17.3858643, 'max_lon': 78.3365115, 'max_lat': 17.3860887}"
PROP-KOK-000137,way/356244935,kokapet,property_candidate,yes,17.39293346,78.33407958,184.64,1987.5,220.83,56.85,"{'min_lon': 78.3340276, 'min_lat': 17.3928481, 'max_lon': 78.3341316, 'max_lat': 17.3930188}"
PROP-KOK-000138,way/356244936,kokapet,property_candidate,yes,17.39314004,78.33409932,80.13,862.53,95.84,35.87,"{'min_lon': 78.3340525, 'min_lat': 17.3930996, 'max_lon': 78.3341461, 'max_lat': 17.3931805}"
PROP-KOK-000139,way/356244938,kokapet,property_candidate,yes,17.39223873,78.33465704,467.06,5027.38,558.6,86.67,"{'min_lon': 78.3345617, 'min_lat': 17.3921333, 'max_lon': 78.3347524, 'max_lat': 17.3923442}"
PROP-KOK-000140,way/356244939,kokapet,property_candidate,yes,17.39204375,78.3349446,124.9,1344.42,149.38,44.71,"{'min_lon': 78.334891, 'min_lat': 17.3919936, 'max_lon': 78.3349982, 'max_lat': 17.3920939}"
PROP-KOK-000141,way/356244940,kokapet,property_candidate,yes,17.39178558,78.33296984,170.93,1839.92,204.44,53.21,"{'min_lon': 78.3328836, 'min_lat': 17.3917174, 'max_lon': 78.3330561, 'max_lat': 17.3918538}"
PROP-KOK-000142,way/356244942,kokapet,property_candidate,yes,17.39228829,78.33516392,101.26,1090.0,121.11,40.63,"{'min_lon': 78.3351094, 'min_lat': 17.3922483, 'max_lon': 78.3352184, 'max_lat': 17.3923283}"
PROP-KOK-000143,way/356244945,kokapet,property_candidate,yes,17.3921742,78.33488203,255.38,2748.83,305.43,67.51,"{'min_lon': 78.3347768, 'min_lat': 17.3921218, 'max_lon': 78.3349873, 'max_lat': 17.3922266}"
PROP-KOK-000144,way/356244947,kokapet,property_candidate,yes,17.39297796,78.33394683,96.89,1042.93,115.88,39.6,"{'min_lon': 78.3339025, 'min_lat': 17.3929263, 'max_lon': 78.3339912, 'max_lat': 17.3930296}"
PROP-KOK-000145,way/356244948,kokapet,property_candidate,yes,17.39247214,78.33417057,186.65,2009.06,223.23,54.75,"{'min_lon': 78.3341018, 'min_lat': 17.3924137, 'max_lon': 78.3342393, 'max_lat': 17.3925306}"
PROP-KOK-000146,way/356244949,kokapet,property_candidate,yes,17.39228705,78.33504545,102.38,1101.96,122.44,40.65,"{'min_lon': 78.3349929, 'min_lat': 17.3922451, 'max_lon': 78.335098, 'max_lat': 17.392329}"
PROP-KOK-000147,way/356244950,kokapet,property_candidate,yes,17.39284482,78.33438096,189.89,2043.94,227.1,55.33,"{'min_lon': 78.3343059, 'min_lat': 17.3927829, 'max_lon': 78.334456, 'max_lat': 17.3929067}"
PROP-KOK-000148,way/356244952,kokapet,property_candidate,yes,17.3919669,78.3348218,48.68,523.98,58.22,30.43,"{'min_lon': 78.3347716, 'min_lat': 17.3919459, 'max_lon': 78.334872, 'max_lat': 17.3919879}"
PROP-KOK-000149,way/356244954,kokapet,property_candidate,yes,17.39227717,78.33493228,123.73,1331.86,147.98,44.59,"{'min_lon': 78.334876, 'min_lat': 17.3922298, 'max_lon': 78.3349885, 'max_lat': 17.3923245}"
PROP-KOK-000150,way/356244955,kokapet,property_candidate,yes,17.39200565,78.33505345,40.96,440.91,48.99,28.45,"{'min_lon': 78.3350053, 'min_lat': 17.3919872, 'max_lon': 78.3351016, 'max_lat': 17.3920241}"
PROP-KOK-000151,way/356244957,kokapet,property_candidate,yes,17.3906703,78.3357765,22.59,243.16,27.02,19.7,"{'min_lon': 78.3357466, 'min_lat': 17.3906528, 'max_lon': 78.3358064, 'max_lat': 17.3906878}"
PROP-KOK-000152,way/356244958,kokapet,property_candidate,yes,17.39273016,78.33469738,91.24,982.08,109.12,38.7,"{'min_lon': 78.3346562, 'min_lat': 17.3926776, 'max_lon': 78.3347385, 'max_lat': 17.3927827}"
PROP-KOK-000153,way/356244961,kokapet,property_candidate,yes,17.39237995,78.33391875,84.27,907.11,100.79,36.84,"{'min_lon': 78.3338786, 'min_lat': 17.3923348, 'max_lon': 78.3339589, 'max_lat': 17.3924251}"
PROP-KOK-000154,way/356244962,kokapet,property_candidate,yes,17.39204123,78.33516659,115.08,1238.69,137.63,43.16,"{'min_lon': 78.3351101, 'min_lat': 17.3919974, 'max_lon': 78.3352231, 'max_lat': 17.3920851}"
PROP-KOK-000155,way/356244965,kokapet,property_candidate,yes,17.39247324,78.33442007,122.69,1320.58,146.73,44.32,"{'min_lon': 78.3343687, 'min_lat': 17.3924218, 'max_lon': 78.3344714, 'max_lat': 17.3925247}"
PROP-KOK-000156,way/356244966,kokapet,property_candidate,yes,17.39219027,78.33510157,188.79,2032.09,225.79,61.42,"{'min_lon': 78.3349968, 'min_lat': 17.3921512, 'max_lon': 78.3352063, 'max_lat': 17.3922293}"
PROP-KOK-000157,way/356244967,kokapet,property_candidate,yes,17.39271334,78.33448997,93.14,1002.55,111.39,38.76,"{'min_lon': 78.3344458, 'min_lat': 17.3926635, 'max_lon': 78.3345341, 'max_lat': 17.3927632}"
PROP-KOK-000158,way/356244969,kokapet,property_candidate,yes,17.3924655,78.33450625,48.16,518.39,57.6,28.1,"{'min_lon': 78.3344781, 'min_lat': 17.3924287, 'max_lon': 78.3345344, 'max_lat': 17.3925023}"
PROP-KOK-000159,way/356244973,kokapet,property_candidate,yes,17.39241025,78.3346973,282.28,3038.42,337.6,71.46,"{'min_lon': 78.3345844, 'min_lat': 17.3923563, 'max_lon': 78.3348102, 'max_lat': 17.3924642}"
PROP-KOK-000160,way/356244974,kokapet,property_candidate,yes,17.39163335,78.33292695,177.26,1908.01,212.0,53.72,"{'min_lon': 78.332843, 'min_lat': 17.3915639, 'max_lon': 78.3330109, 'max_lat': 17.3917028}"
PROP-KOK-000161,way/356244975,kokapet,property_candidate,yes,17.39246761,78.33430503,115.93,1247.91,138.66,43.19,"{'min_lon': 78.3342577, 'min_lat': 17.3924149, 'max_lon': 78.3343524, 'max_lat': 17.3925203}"
PROP-KOK-000162,way/356244977,kokapet,property_candidate,yes,17.39272952,78.33434396,143.82,1548.11,172.01,48.06,"{'min_lon': 78.3342811, 'min_lat': 17.3926755, 'max_lon': 78.3344068, 'max_lat': 17.3927835}"
PROP-KOK-000163,way/356244980,kokapet,property_candidate,yes,17.39226985,78.3348274,84.16,905.86,100.65,36.7,"{'min_lon': 78.3347842, 'min_lat': 17.3922279, 'max_lon': 78.3348706, 'max_lat': 17.3923118}"
PROP-KOK-000164,way/356244983,kokapet,property_candidate,yes,17.3928007,78.33451145,76.4,822.39,91.38,35.3,"{'min_lon': 78.3344623, 'min_lat': 17.3927639, 'max_lon': 78.3345606, 'max_lat': 17.3928375}"
PROP-KOK-000165,way/356244987,kokapet,property_candidate,yes,17.39249509,78.33391943,87.82,945.29,105.03,38.9,"{'min_lon': 78.3338749, 'min_lat': 17.3924505, 'max_lon': 78.3339604, 'max_lat': 17.3925451}"
PROP-KOK-000166,way/356244990,kokapet,property_candidate,yes,17.39137531,78.33353518,173.75,1870.21,207.8,65.39,"{'min_lon': 78.3334436, 'min_lat': 17.3913048, 'max_lon': 78.3336291, 'max_lat': 17.3914521}"
PROP-KOK-000167,way/356244991,kokapet,property_candidate,yes,17.39155782,78.3330918,173.82,1870.93,207.88,65.4,"{'min_lon': 78.3330002, 'min_lat': 17.3914873, 'max_lon': 78.3331857, 'max_lat': 17.3916346}"
PROP-KOK-000168,way/356244992,kokapet,property_candidate,yes,17.39204662,78.33275355,173.69,1869.55,207.73,65.41,"{'min_lon': 78.332662, 'min_lat': 17.3919761, 'max_lon': 78.3328474, 'max_lat': 17.3921234}"
PROP-KOK-000169,way/356244993,kokapet,property_candidate,yes,17.39169082,78.3331313,173.8,1870.78,207.86,65.41,"{'min_lon': 78.3330397, 'min_lat': 17.3916203, 'max_lon': 78.3332252, 'max_lat': 17.3917676}"
PROP-KOK-000170,way/356244994,kokapet,property_candidate,yes,17.39117582,78.3333435,173.82,1870.93,207.88,65.41,"{'min_lon': 78.3332519, 'min_lat': 17.3911053, 'max_lon': 78.3334374, 'max_lat': 17.3912526}"
PROP-KOK-000171,way/356244995,kokapet,property_candidate,yes,17.39106784,78.3332982,173.88,1871.61,207.96,65.4,"{'min_lon': 78.3332066, 'min_lat': 17.3909973, 'max_lon': 78.3333921, 'max_lat': 17.3911446}"
PROP-KOK-000172,way/356244996,kokapet,property_candidate,yes,17.39180582,78.33368478,173.78,1870.56,207.84,65.4,"{'min_lon': 78.3335932, 'min_lat': 17.3917353, 'max_lon': 78.3337787, 'max_lat': 17.3918826}"
PROP-KOK-000173,way/356244997,kokapet,property_candidate,yes,17.39193123,78.33271145,173.73,1870.02,207.78,65.39,"{'min_lon': 78.3326199, 'min_lat': 17.3918607, 'max_lon': 78.3328053, 'max_lat': 17.392008}"
PROP-KOK-000174,way/356244998,kokapet,property_candidate,yes,17.39202442,78.333252,173.8,1870.78,207.86,65.41,"{'min_lon': 78.3331604, 'min_lat': 17.3919539, 'max_lon': 78.3333459, 'max_lat': 17.3921012}"
PROP-KOK-000175,way/356244999,kokapet,property_candidate,yes,17.39213363,78.3332866,173.84,1871.24,207.92,65.39,"{'min_lon': 78.333195, 'min_lat': 17.3920631, 'max_lon': 78.3333805, 'max_lat': 17.3922104}"
PROP-KOK-000176,way/356245001,kokapet,property_candidate,yes,17.39147944,78.3335711,173.88,1871.61,207.96,65.4,"{'min_lon': 78.3334795, 'min_lat': 17.3914089, 'max_lon': 78.333665, 'max_lat': 17.3915562}"
PROP-KOK-000177,way/356245002,kokapet,property_candidate,yes,17.39082074,78.33327586,201.76,2171.72,241.3,70.34,"{'min_lon': 78.3331742, 'min_lat': 17.3907458, 'max_lon': 78.3333815, 'max_lat': 17.3909004}"
PROP-KOK-000178,way/356253661,kokapet,property_candidate,yes,17.3924153,78.33539525,109.01,1173.33,130.37,41.77,"{'min_lon': 78.3353447, 'min_lat': 17.3923678, 'max_lon': 78.3354458, 'max_lat': 17.3924628}"
PROP-KOK-000179,way/356253668,kokapet,property_candidate,yes,17.39258936,78.33490523,129.84,1397.56,155.28,45.66,"{'min_lon': 78.3348457, 'min_lat': 17.3925379, 'max_lon': 78.3349648, 'max_lat': 17.3926408}"
PROP-KOK-000180,way/356253679,kokapet,property_candidate,yes,17.39240768,78.33527811,121.99,1313.1,145.9,44.43,"{'min_lon': 78.3352195, 'min_lat': 17.3923618, 'max_lon': 78.3353367, 'max_lat': 17.3924536}"
PROP-KOK-000181,way/356253685,kokapet,property_candidate,yes,17.3924048,78.3350428,128.87,1387.13,154.13,45.41,"{'min_lon': 78.3349892, 'min_lat': 17.3923518, 'max_lon': 78.3350964, 'max_lat': 17.3924578}"
PROP-KOK-000182,way/356253689,kokapet,property_candidate,yes,17.39237655,78.3351603,47.59,512.24,56.92,30.78,"{'min_lon': 78.3351077, 'min_lat': 17.3923563, 'max_lon': 78.3352129, 'max_lat': 17.3923968}"
PROP-KOK-000183,way/356253697,kokapet,property_candidate,yes,17.39239871,78.33489666,144.53,1555.66,172.85,53.94,"{'min_lon': 78.3348317, 'min_lat': 17.3923526, 'max_lon': 78.3349763, 'max_lat': 17.3924604}"
PROP-KOK-000184,way/356256513,kokapet,property_candidate,yes,17.39421345,78.334796,402.38,4331.23,481.25,82.29,"{'min_lon': 78.3346762, 'min_lat': 17.3941388, 'max_lon': 78.3349158, 'max_lat': 17.3942881}"
PROP-KOK-000185,way/356256515,kokapet,property_candidate,yes,17.39428795,78.3345019,150.64,1621.49,180.17,49.69,"{'min_lon': 78.3344334, 'min_lat': 17.3942392, 'max_lon': 78.3345704, 'max_lat': 17.3943367}"
PROP-KOK-000186,way/356256517,kokapet,property_candidate,yes,17.39419399,78.33450923,130.43,1403.9,155.99,46.18,"{'min_lon': 78.334446, 'min_lat': 17.3941483, 'max_lon': 78.3345725, 'max_lat': 17.3942397}"
PROP-KOK-000187,way/356256521,kokapet,property_candidate,yes,17.39420965,78.334999,187.23,2015.36,223.93,55.41,"{'min_lon': 78.3349424, 'min_lat': 17.3941363, 'max_lon': 78.3350556, 'max_lat': 17.394283}"
PROP-KOK-000188,way/356257003,kokapet,property_candidate,yes,17.38913146,78.33371378,121.01,1302.52,144.72,44.72,"{'min_lon': 78.3336451, 'min_lat': 17.3890801, 'max_lon': 78.3337825, 'max_lat': 17.3891828}"
PROP-KOK-000189,way/356257004,kokapet,property_candidate,yes,17.38903718,78.33368214,118.49,1275.41,141.71,44.71,"{'min_lon': 78.3336129, 'min_lat': 17.3889905, 'max_lon': 78.3337514, 'max_lat': 17.3890839}"
PROP-KOK-000190,way/356257180,kokapet,property_candidate,yes,17.39000567,78.3345939,48.71,524.29,58.25,28.21,"{'min_lon': 78.3345493, 'min_lat': 17.3899604, 'max_lon': 78.3346385, 'max_lat': 17.3900509}"
PROP-KOK-000191,way/356264381,kokapet,property_candidate,yes,17.39286194,78.33748038,151.63,1632.11,181.35,79.74,"{'min_lon': 78.3374123, 'min_lat': 17.3928, 'max_lon': 78.3375558, 'max_lat': 17.3929216}"
PROP-KOK-000192,way/356264386,kokapet,property_candidate,yes,17.39269273,78.33812842,151.71,1633.03,181.45,79.71,"{'min_lon': 78.3380604, 'min_lat': 17.3926308, 'max_lon': 78.3382038, 'max_lat': 17.3927524}"
PROP-KOK-000193,way/356264389,kokapet,property_candidate,yes,17.39301763,78.33749725,151.64,1632.21,181.36,79.73,"{'min_lon': 78.3374292, 'min_lat': 17.3929557, 'max_lon': 78.3375726, 'max_lat': 17.3930773}"
PROP-KOK-000194,way/356264394,kokapet,property_candidate,yes,17.39252113,78.33830886,151.67,1632.59,181.4,79.73,"{'min_lon': 78.3382408, 'min_lat': 17.3924592, 'max_lon': 78.3383842, 'max_lat': 17.3925808}"
PROP-KOK-000195,way/356264400,kokapet,property_candidate,yes,17.39253623,78.33810815,151.65,1632.32,181.37,79.72,"{'min_lon': 78.3380401, 'min_lat': 17.3924743, 'max_lon': 78.3381835, 'max_lat': 17.3925959}"
PROP-KOK-000196,way/356264406,kokapet,property_candidate,yes,17.39317073,78.33750774,151.72,1633.08,181.45,79.71,"{'min_lon': 78.3374397, 'min_lat': 17.3931088, 'max_lon': 78.3375831, 'max_lat': 17.3932304}"
PROP-KOK-000197,way/356264409,kokapet,property_candidate,yes,17.39270983,78.33792046,151.69,1632.73,181.41,79.72,"{'min_lon': 78.3378524, 'min_lat': 17.3926479, 'max_lon': 78.3379958, 'max_lat': 17.3927695}"
PROP-KOK-000198,way/356264413,kokapet,property_candidate,yes,17.39331633,78.33752311,151.7,1632.93,181.44,79.72,"{'min_lon': 78.3374551, 'min_lat': 17.3932544, 'max_lon': 78.3375985, 'max_lat': 17.393376}"
PROP-KOK-000199,way/356264415,kokapet,property_candidate,yes,17.39256179,78.33790966,151.72,1633.09,181.45,79.72,"{'min_lon': 78.3378416, 'min_lat': 17.3924998, 'max_lon': 78.337985, 'max_lat': 17.3926215}"
PROP-KOK-000200,way/356264417,kokapet,property_candidate,yes,17.39267214,78.33832251,151.7,1632.89,181.43,79.68,"{'min_lon': 78.3382545, 'min_lat': 17.3926102, 'max_lon': 78.3383979, 'max_lat': 17.3927318}"
PROP-KOK-000201,way/356264460,kokapet,property_candidate,yes,17.39236805,78.3392897,52.82,568.59,63.18,29.08,"{'min_lon': 78.3392554, 'min_lat': 17.3923333, 'max_lon': 78.339324, 'max_lat': 17.3924028}"
PROP-KOK-000202,way/356264466,kokapet,property_candidate,yes,17.39289286,78.33924053,53.43,575.1,63.9,29.25,"{'min_lon': 78.3392013, 'min_lat': 17.3928566, 'max_lon': 78.3392798, 'max_lat': 17.3929291}"
PROP-KOK-000203,way/356264510,kokapet,property_candidate,yes,17.39325113,78.33816982,189.43,2038.96,226.55,55.32,"{'min_lon': 78.3380935, 'min_lat': 17.3931891, 'max_lon': 78.3382462, 'max_lat': 17.3933132}"
PROP-KOK-000204,way/356264513,kokapet,property_candidate,yes,17.3922823,78.33872655,55.45,596.81,66.31,29.82,"{'min_lon': 78.3386883, 'min_lat': 17.3922486, 'max_lon': 78.3387648, 'max_lat': 17.392316}"
PROP-KOK-000205,way/356264578,kokapet,property_candidate,yes,17.39282936,78.33812973,199.03,2142.38,238.04,56.98,"{'min_lon': 78.3380487, 'min_lat': 17.3927678, 'max_lon': 78.3382108, 'max_lat': 17.3928909}"
PROP-KOK-000206,way/356264588,kokapet,property_candidate,yes,17.39328908,78.33776422,188.73,2031.42,225.71,55.16,"{'min_lon': 78.3376888, 'min_lat': 17.3932266, 'max_lon': 78.3378397, 'max_lat': 17.3933516}"
PROP-KOK-000207,way/356264604,kokapet,property_candidate,yes,17.39264515,78.33854197,104.21,1121.69,124.63,44.17,"{'min_lon': 78.3384674, 'min_lat': 17.3926077, 'max_lon': 78.3386165, 'max_lat': 17.3926826}"
PROP-KOK-000208,way/356264641,kokapet,property_candidate,yes,17.39286573,78.33773339,204.89,2205.45,245.05,57.41,"{'min_lon': 78.3376558, 'min_lat': 17.3928002, 'max_lon': 78.3378116, 'max_lat': 17.3929316}"
PROP-KOK-000209,way/356264645,kokapet,property_candidate,yes,17.39328485,78.3391837,46.18,497.12,55.24,28.91,"{'min_lon': 78.3391569, 'min_lat': 17.3932392, 'max_lon': 78.3392105, 'max_lat': 17.3933305}"
PROP-KOK-000210,way/356264682,kokapet,property_candidate,yes,17.3924904,78.33917285,69.17,744.53,82.73,33.27,"{'min_lon': 78.3391296, 'min_lat': 17.3924487, 'max_lon': 78.3392161, 'max_lat': 17.3925321}"
PROP-KOK-000211,way/356264687,kokapet,property_candidate,yes,17.3929582,78.3395675,26.91,289.65,32.18,21.8,"{'min_lon': 78.3395467, 'min_lat': 17.3929246, 'max_lon': 78.3395883, 'max_lat': 17.3929918}"
PROP-KOK-000212,way/356264766,kokapet,property_candidate,yes,17.39308726,78.33815288,193.88,2086.93,231.88,55.86,"{'min_lon': 78.3380772, 'min_lat': 17.3930233, 'max_lon': 78.3382286, 'max_lat': 17.3931512}"
PROP-KOK-000213,way/356264786,kokapet,property_candidate,yes,17.39323627,78.33836811,192.35,2070.45,230.05,55.75,"{'min_lon': 78.3382912, 'min_lat': 17.3931737, 'max_lon': 78.338445, 'max_lat': 17.3932988}"
PROP-KOK-000214,way/356264789,kokapet,property_candidate,yes,17.39226025,78.33890105,41.21,443.6,49.29,28.78,"{'min_lon': 78.3388513, 'min_lat': 17.3922408, 'max_lon': 78.3389508, 'max_lat': 17.3922797}"
PROP-KOK-000215,way/356264802,kokapet,property_candidate,yes,17.39257332,78.33876555,94.12,1013.07,112.56,40.92,"{'min_lon': 78.3387266, 'min_lat': 17.3925097, 'max_lon': 78.3388045, 'max_lat': 17.3926369}"
PROP-KOK-000216,way/356264875,kokapet,property_candidate,yes,17.39280994,78.33833387,195.04,2099.37,233.26,56.14,"{'min_lon': 78.3382564, 'min_lat': 17.392747, 'max_lon': 78.3384113, 'max_lat': 17.3928729}"
PROP-KOK-000217,way/356264881,kokapet,property_candidate,yes,17.3918682,78.3392108,54.36,585.14,65.02,29.65,"{'min_lon': 78.3391777, 'min_lat': 17.3918299, 'max_lon': 78.3392439, 'max_lat': 17.3919065}"
PROP-KOK-000218,way/356264886,kokapet,property_candidate,yes,17.39257623,78.33853313,107.32,1155.15,128.35,44.17,"{'min_lon': 78.3384602, 'min_lat': 17.3925373, 'max_lon': 78.3386061, 'max_lat': 17.3926152}"
